"glycolysis","gluconeogenesis","TCACycle","NAD(P)H-quinoneoxidoreductase","NADH-quinoneoxidoreductase","F-typeATPase","V-typeATPase","Cytochromecoxidase","Ubiquinol-cytochromecreductase","Cytochromeoubiquinoloxidase","Cytochromeaa3-600menaquinoloxidase","Cytochromecoxidase,cbb3-type","Cytochromebdcomplex","RuBisCo","CBBCycle","rTCACycle","Wood-Ljungdahl","3-HydroxypropionateBicycle","4-Hydroxybutyrate/3-hydroxypropionate","ammoniaoxidation","hydroxylamineoxidation","nitriteoxidation","dissimnitratereduction","DNRA","nitritereduction","nitricoxidereduction","nitrous-oxidereduction","nitrogenfixation","hydrazinedehydrogenase","hydrazinesynthase","dissimilatorysulfate<>APS","dissimilatorysulfite<>APS","dissimilatorysulfite<>sulfide","thiosulfateoxidation","altthiosulfateoxidationtsdA","altthiosulfateoxidationdoxAD","sulfurreductasesreABC","thiosulfate/polysulfidereductase","sulfhydrogenase","sulfurdisproportionation","sulfurdioxygenase","sulfitedehydrogenase","sulfitedehydrogenase(quinone)","sulfideoxidation","sulfurassimilation","DMSPdemethylation","DMSdehydrogenase","DMSOreductase","NiFehydrogenase","ferredoxinhydrogenase","membrane-boundhydrogenase","hydrogen:quinoneoxidoreductase","NAD-reducinghydrogenase","NADP-reducinghydrogenase","NiFehydrogenaseHyd-1","thiaminbiosynthesis","riboflavinbiosynthesis","cobalaminbiosynthesis","transporter:vitaminB12","transporter:thiamin","transporter:urea","transporter:phosphonate","transporter:phosphate","Flagellum","Chemotaxis","Methanogenesisviamethanol","Methanogenesisviaacetate","Methanogenesisviadimethylsulfide,methanethiol,methylpropanoate","Methanogenesisviamethylamine","Methanogenesisviatrimethylamine","Methanogenesisviadimethylamine","MethanogenesisviaCO2","CoenzymeB/CoenzymeMregeneration","CoenzymeMreductiontomethane","Solublemethanemonooxygenase","dimethylamine/trimethylaminedehydrogenase","PhotosystemII","PhotosystemI","Cytochromeb6/fcomplex","anoxygenictype-IIreactioncenter","anoxygenictype-Ireactioncenter","Retinalbiosynthesis","Entner-DoudoroffPathway","Mixedacid:Lactate","Mixedacid:Formate","Mixedacid:FormatetoCO2&H2","Mixedacid:Acetate","Mixedacid:Ethanol,AcetatetoAcetylaldehyde","Mixedacid:Ethanol,Acetyl-CoAtoAcetylaldehyde(reversible)","Mixedacid:Ethanol,AcetylaldehydetoEthanol","Mixedacid:PEPtoSuccinateviaOAA,malate&fumarate","Naphthalenedegradationtosalicylate","BiofilmPGASynthesisprotein","ColanicacidandBiofilmtranscriptionalregulator","BiofilmregulatorBssS","ColanicacidandBiofilmproteinA","Curlifimbriaebiosynthesis","Adhesion","Competence-relatedcorecomponents","Competence-relatedrelatedcomponents","Competencefactors","Glyoxylateshunt","Anapleroticgenes","Sulfolipidbiosynthesis","C-PlyasecleavagePhnJ","CP-lyasecomplex","CP-lyaseoperon","TypeISecretion","TypeIIISecretion","TypeIISecretion","TypeIVSecretion","TypeVISecretion","Sec-SRP","TwinArginineTargeting","TypeVabcSecretion","sulfateSBP","molybdateSBP","molybdate/tungstateSBP","tungstateSBP","nirate/nitriteSBP","bicarbonateSBP","taurineSBP","sulfonateSBP","phthalateSBP","ironiiiSBP","putrescineSBP","spermidine/putrescineSBP","putativespermidine/putrescineSBP","mannopineSBP","2-aminoethylphosphonateSBP","glycinebetaine/prolineSBP","osmoprotectantSBP","hydroxymethylpyrimidineSBP","putativethaiminSBP","maltose/maltodextrinSBP","arabinogalactanSBP","raffinose/stachyose/melibioseSBP","alpha-glucosideSBP","glucose/arabinoseSBP","glucose/mannoseSBP","trehalose/maltoseSBP","trehaloseSBP","n-acetylglucosamineSBP","cellobioseSBP","n-diacetylchitobioseSBP","putativechitobioseSBP","l-arabinoseSBP","lactose/l-arabinoseSBP","oligogalacturonideSBP","alpha14digalacturonateSBP","putativealdouronateSBP","methyl-galactosideSBP","d-xyloseSBP","xylobioseSBP","multiplesugarSBP","d-alloseSBP","fructoseSBP","rhamnoseSBP","riboseSBP","erythritolSBP","putativexylitolSBP","inositolSBP","inositol-phosphateSBP","putativefructooligosaccharideSBP","glycerolSBP","putativesn-Glycerol3-phosphateSBP","putativesorbitol/mannitolSBP","arabinosaccharideSBP","gamma-hexachlorocyclohexaneSBP","phospholipidSBP","putativemultiplesugarSBP","putativesimplesugarSBP","lysine/arginine/ornithineSBP","histidineSBP","glutamineSBP","arginineSBP","glutamate/aspartateSBP","octopine/nopalineSBP","generall-aminoacidSBP","glutamateSBP","cystineSBP","l-cystineSBP","arginine/ornithineSBP","putativelysineSBP","branchedchainaminoacidSBP","neutralaminoacidSBP","d-methionineSBP","putativeglutamineSBP","putativeaminoacidSBP","putativepolaraminoacidSBP","oligopeptideSBP","dipeptideSBP","cationicpeptideSBP","nickelSBP","glutathioneSBP","peptides/nickelSBP","microcincSBP","ironcomplexSBP","manganeseSBP","zincSBP","iron/zinc/manganese/copperSBP","manganese/ironSBP","manganese/zincSBP","manganese/zinc/ironSBP","cobalt/nickelSBP","biotinSBP","beta-carotene15,15-monooxygenase","rhodopsin","transporter:ammonia","DMSPlyase(dddLQPDKW)","DMSPsynthase(dsyB)","ferrioxaminebiosynthesis"
"1","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","1"
"1","1","0","0","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1","0","1","0","1","1","1","1","1","1","0","1","1","0","0","0","0","0","0","0","0","1","1","0","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","0","1","0","1","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","1","0","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","1","0","1","1","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","1","1","0","0","1"
"1","1","1","0","0","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","1","1","0","1","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1"
"1","0","0","0","1","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1","0","0","1","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1"
"1","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"1","1","1","0","1","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","1","0","1","1","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","1","0","1","0","1","1","1","0","1","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","1","0","0","1"
"1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0","0","0","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","0","0","0","0","1","1","0","0","1","0","0","1"
"1","0","1","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","1","1","0","0","0","1","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","1","0","1","1","1","0","0","0","0","0","1","0","0","1","0","0","1"
"1","1","1","0","0","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","1","1","1","0","0","0","1","1","1","0","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","1","1","1","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","1","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","1","0","1"
"1","0","1","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"1","0","1","0","1","1","0","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"1","1","1","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","1"
"1","1","1","0","0","1","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","1","1","1","0","1","0","0","0","1","0","1","1","0","0","0","0","1","0","1","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1"
"1","0","1","0","1","1","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","0","0","1","0","0","0","1","0","1","0","0","1","0","0","1","1","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","1","0","1","0","0","0","1","0","1","0","0","1","1","0","1"
"1","0","1","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","1","0","0","0","0","1","1","1","0","1","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","1"
"1","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"1","1","0","0","0","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"1","1","1","0","1","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","1","0","1","0","1","1","0","0","0","1","0","0","1","0","1","0","0","1","1","1","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","1","1","0","1","1","0","0","0","0","0","1","0","0","0","1","0","1","0","1","0","0","1","0","1","0","0","0","1","1","1","0","1","0","0","1","0","0","0","0","0","1","1","0","1"
"1","1","1","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"1","0","1","0","1","1","0","0","1","0","0","1","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1"
"1","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","1"
"1","1","1","0","0","1","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"1","0","1","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","1","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","1"
"1","0","1","0","0","1","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0","1","0","0","1","0","0","1","1","0","0","1","0","0","0","0","1","0","1","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","0","1","0","0","1","0","0","0","1","0","0","0","1","0","1","0","1","0","1","1","0","0","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","1"
